url_path,views_total,views_unique
/jsilveyra/mag-analyst,6,3
/jsilveyra/mag-analyst/commits/main,5,1
/jsilveyra/mag-analyst/blob/main/README.md,4,4
/jsilveyra/mag-analyst/blob/main/license.txt,1,1
