url_path,views_total,views_unique
/jsilveyra/mag-analyst,8,4
/jsilveyra/mag-analyst/blob/main/README.md,1,1
/jsilveyra/mag-analyst/commit/587023bf7177e577fd1cd4537becb27b438e3925,1,1
/jsilveyra/mag-analyst/commits/development,1,1
/jsilveyra/mag-analyst/labels,1,1
/jsilveyra/mag-analyst/tree/development,1,1
