url_path,views_total,views_unique
/jsilveyra/mag-analyst,5,2
/jsilveyra/mag-analyst/projects,4,1
/jsilveyra/mag-analyst/tree/development,2,1
/jsilveyra/mag-analyst/commits/development,1,1
/jsilveyra/mag-analyst/issues/194,1,1
/jsilveyra/mag-analyst/pull/202,1,1
