url_path,views_total,views_unique
/jsilveyra/mag-analyst,12,6
/jsilveyra/mag-analyst/blob/main/README.md,1,1
/jsilveyra/mag-analyst/issues,1,1
/jsilveyra/mag-analyst/issues/130,1,1
/jsilveyra/mag-analyst/projects,1,1
